,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
533,6,22,3,1,2,1,37,5,9,0,75,0
534,3,28,3,1,2,2,35,1,9,0,80,0
535,1,28,3,2,3,1,30,1,5,0,54,0
536,5,29,2,1,2,1,30,5,1,0,96,1
537,3,2,2,1,3,1,45,4,3,0,83,0
538,6,23,3,1,3,1,36,3,7,0,71,0
539,1,11,2,1,2,1,37,3,4,0,50,0
540,6,2,2,2,2,2,39,3,4,0,73,0
541,2,19,2,1,3,1,37,5,6,0,59,0
542,6,26,2,1,3,1,28,3,1,0,82,1
543,6,22,3,1,2,1,40,3,12,0,70,0
544,1,3,2,1,3,1,30,5,3,0,52,0
545,2,31,3,1,3,1,36,4,7,0,56,0
546,1,15,2,2,3,1,27,2,4,0,57,0
547,2,11,2,2,3,1,29,1,4,0,57,0
548,3,2,2,2,2,7,31,3,5,0,82,0
549,6,22,3,1,3,1,36,4,7,0,67,0
550,2,12,2,1,3,1,30,4,4,0,57,0
551,4,28,3,1,3,2,32,3,6,0,86,0
552,1,15,2,1,2,1,29,5,2,0,50,0
553,1,2,2,2,3,1,29,3,1,0,60,0
554,1,22,3,1,3,2,38,1,8,0,47,0
555,6,2,3,2,3,1,51,3,15,0,71,0
556,7,22,3,1,3,1,32,3,8,0,58,0
557,3,14,3,2,2,1,36,3,5,0,83,0
558,2,15,2,1,2,2,30,5,5,0,57,0
559,7,26,2,2,2,1,26,3,5,0,56,0
560,5,7,2,1,2,2,32,5,3,0,83,1
561,1,30,2,1,3,2,26,3,3,0,50,0
562,4,28,2,1,2,1,30,4,2,0,83,0
563,1,6,2,2,3,1,28,1,2,0,50,0
564,1,26,2,1,2,1,40,3,18,0,55,1
565,9,2,2,1,3,1,33,1,6,0,66,0
566,2,2,1,2,2,1,24,3,1,0,73,1
567,9,27,1,1,3,1,27,3,1,0,59,0
568,2,29,2,1,2,1,30,4,2,0,60,0
569,1,4,3,2,2,1,37,3,9,0,44,0
570,2,2,2,2,3,1,33,3,9,0,58,0
571,4,2,2,1,3,2,31,3,2,0,84,0
572,1,31,2,1,2,1,43,3,3,0,48,0
573,1,2,3,2,3,1,39,1,10,0,52,1
574,1,2,2,1,3,1,24,3,2,1,81,1
575,6,4,3,1,3,1,41,2,12,0,71,0
576,5,4,3,1,3,1,35,5,4,0,85,0
577,1,7,2,1,2,1,24,3,1,0,49,0
578,1,1,3,1,2,3,33,2,7,0,53,0
579,1,17,3,1,3,1,35,3,3,0,47,0
580,1,15,2,1,2,1,30,2,8,1,50,0
581,6,15,2,1,3,1,29,3,2,0,68,0
582,1,6,2,1,3,1,28,5,2,0,50,0
583,2,2,3,2,3,1,48,5,15,0,60,0
584,3,2,2,1,3,1,31,3,3,0,79,0
585,1,1,2,1,3,1,26,1,3,0,50,0
586,1,27,2,1,2,2,24,3,1,0,47,0
587,3,27,2,2,1,1,30,3,1,0,76,0
588,2,8,3,2,2,1,38,3,2,0,60,0
589,1,31,2,1,2,1,27,5,3,0,49,0
590,3,2,3,2,3,1,49,1,24,0,77,0
591,3,11,2,2,3,1,32,3,1,0,80,0
592,2,34,2,1,3,1,26,3,1,0,65,0
593,1,2,2,2,3,1,35,5,7,0,48,0
594,7,2,2,2,3,2,46,3,3,0,59,0
595,6,22,3,1,3,1,34,2,6,0,69,0
596,7,22,2,2,2,2,30,1,3,0,59,0
597,6,2,2,2,2,1,53,1,11,0,67,0
598,1,4,3,1,2,1,49,3,17,0,48,0
599,6,27,3,2,3,1,35,3,5,0,68,0
600,5,22,3,1,3,1,34,4,4,0,83,0
601,1,30,2,1,3,7,26,2,5,0,46,0
602,1,1,2,1,2,2,29,3,1,0,47,0
603,2,7,3,2,3,1,37,3,4,0,58,0
604,4,27,2,1,3,2,25,4,2,0,80,0
605,1,2,2,1,3,1,47,4,16,0,48,1
606,4,12,2,1,2,1,28,2,5,0,85,0
607,1,14,2,1,3,1,32,5,10,0,48,0
608,6,19,2,1,3,1,34,3,4,0,71,0
609,2,2,2,1,2,1,36,4,3,0,59,0
610,9,22,2,1,3,1,32,2,6,0,59,0
611,6,24,3,1,2,2,32,2,5,0,72,0
612,1,8,2,1,3,1,29,4,3,0,52,0
613,2,22,2,1,3,1,32,4,4,1,57,1
614,1,22,2,1,3,5,27,3,2,0,52,0
615,1,13,2,1,3,1,34,5,4,0,51,0
616,1,16,3,2,3,1,36,3,8,0,48,0
617,2,8,2,1,2,1,26,5,2,0,59,0
618,1,14,3,1,3,1,33,4,3,0,94,1
619,1,27,3,1,3,1,47,1,3,0,60,0
620,1,11,2,1,3,1,42,3,2,0,48,0
621,1,26,3,1,3,1,38,1,8,0,54,0
622,3,32,2,2,2,4,32,5,8,0,93,1
623,6,17,2,2,3,1,44,3,16,0,70,0
624,1,22,3,1,3,1,33,4,5,0,46,0
625,1,26,2,1,2,2,27,3,3,0,55,0
626,3,2,3,1,3,2,50,5,14,0,85,0
627,6,31,2,2,3,2,29,3,4,0,71,0
628,6,34,2,1,3,1,29,5,4,0,84,1
629,3,27,2,1,2,2,28,3,2,0,79,0
630,4,2,2,1,3,1,44,5,7,0,84,0
631,2,8,2,2,3,1,32,4,2,0,60,0
632,4,28,3,1,2,2,30,3,6,0,83,0
633,2,21,2,1,3,1,37,5,4,0,59,0
634,2,22,2,2,2,1,37,3,5,0,59,0
635,1,14,2,1,2,1,32,1,4,0,52,0
636,6,23,2,1,2,1,36,3,2,0,66,0
637,6,2,2,2,3,2,34,3,4,0,62,0
638,7,8,2,2,3,1,30,3,3,0,65,0
639,3,2,2,1,2,1,26,3,1,1,81,1
640,1,29,3,1,2,1,31,1,2,0,51,0
641,3,2,2,1,1,1,41,5,7,0,83,0
642,2,2,3,1,2,1,33,2,7,0,57,0
643,2,20,2,1,3,1,25,4,3,0,58,0
644,2,7,2,2,2,1,39,3,6,0,58,0
645,6,12,2,2,2,1,31,3,6,0,70,0
646,3,2,3,2,2,1,56,2,16,0,79,0
647,1,14,2,1,3,1,30,1,3,0,50,0
648,2,4,2,1,3,2,29,5,5,0,63,1
649,1,9,3,1,2,1,31,4,3,0,50,0
650,5,31,3,1,2,2,28,4,2,0,82,0
651,4,20,2,1,3,2,30,2,3,0,82,0
652,4,11,2,1,2,1,30,1,2,0,84,0
653,6,7,2,2,3,1,29,4,6,0,65,0
654,2,19,2,2,3,1,31,3,3,0,60,0
655,4,25,2,1,3,1,30,3,6,0,84,1
656,6,2,2,1,2,1,26,3,1,0,72,0
657,2,16,2,1,2,1,44,5,4,0,60,0
658,6,24,3,2,3,1,31,1,6,0,70,0
659,3,33,2,2,3,1,35,4,3,0,77,0
660,6,23,3,1,3,1,41,3,3,0,73,0
661,1,25,2,1,3,1,33,5,7,0,47,0
662,3,31,2,1,2,1,33,5,4,0,81,0
663,2,2,1,1,2,1,26,5,3,0,60,0
664,1,13,2,1,2,1,47,4,19,0,48,0
665,1,11,2,1,2,1,28,5,5,0,51,0
666,1,13,2,1,3,1,32,1,5,0,52,0
667,1,24,2,1,3,1,36,3,10,0,50,0
668,6,7,3,2,3,2,39,3,5,0,68,0
669,3,7,2,2,3,1,29,5,2,0,81,0
670,1,2,2,1,2,3,45,3,6,0,47,0
671,2,2,2,1,2,1,48,2,4,0,58,0
672,8,2,2,1,3,2,32,3,5,0,49,0
673,2,2,2,2,3,1,39,2,5,0,63,0
674,2,2,3,1,3,1,53,4,19,0,57,0
675,1,22,2,1,3,1,42,3,4,0,53,0
676,7,2,3,2,3,2,35,5,4,0,59,0
677,4,34,2,1,2,1,30,1,4,0,82,0
678,4,27,2,1,3,1,31,4,6,0,86,0
679,2,8,2,1,3,1,26,5,3,0,56,0
680,1,7,2,1,3,1,35,5,3,1,60,1
681,1,7,2,1,2,1,45,1,5,0,52,0
682,6,27,2,1,2,5,37,3,9,0,64,0
683,2,2,2,2,3,1,42,5,10,0,59,0
684,1,7,3,1,3,1,43,5,14,0,50,0
685,2,11,2,1,3,1,27,5,2,0,58,0
686,1,34,2,1,3,1,26,3,1,0,48,0
687,1,15,3,1,2,1,38,1,10,0,50,0
688,4,9,3,1,3,1,31,4,5,0,82,0
689,2,15,2,2,2,1,30,2,2,0,64,0
690,6,2,2,2,2,1,37,4,11,0,70,0
691,1,16,3,1,3,1,35,1,4,0,48,0
692,2,7,3,2,2,2,38,5,4,0,63,0
693,5,22,2,1,2,3,30,5,2,0,85,0
694,3,7,2,1,2,1,30,3,1,0,78,1
695,1,30,2,1,2,2,28,3,2,0,52,0
696,2,13,3,1,3,1,42,4,7,0,59,0
697,6,22,2,1,2,1,33,2,7,0,68,0
698,1,11,3,1,3,1,39,4,4,0,60,0
699,1,7,2,1,2,1,33,2,7,0,49,0
700,3,13,3,2,3,1,43,4,6,0,81,0
701,2,14,2,2,2,1,30,4,7,0,59,0
702,4,15,3,1,2,1,37,3,3,0,85,0
703,3,31,2,1,3,1,33,4,6,1,81,0
704,1,1,3,1,2,1,38,5,10,0,49,0
705,4,22,2,2,2,2,27,3,3,0,85,1
706,2,22,2,2,2,1,24,5,2,0,55,0
707,2,16,2,2,2,1,35,2,10,0,58,0
708,2,2,3,1,3,2,42,5,2,0,57,0
709,1,28,3,1,3,1,32,3,7,0,53,0
710,1,26,2,1,3,2,25,3,2,0,60,0
711,6,2,3,2,3,1,35,5,6,0,67,0
712,3,2,3,2,2,1,54,3,24,0,75,0
713,1,32,2,1,3,1,33,2,3,0,60,0
714,1,22,2,2,2,1,27,3,1,0,48,0
715,4,31,2,1,3,2,28,3,2,0,86,1
716,8,23,3,2,3,1,36,3,8,0,44,0
717,6,2,3,2,3,3,51,3,7,0,72,0
718,2,11,2,2,2,2,31,3,2,0,57,0
719,1,26,2,1,3,2,25,1,4,0,47,0
720,8,2,3,1,2,1,45,3,3,0,51,0
721,7,7,2,1,2,1,31,3,4,0,64,0
722,8,14,2,1,3,1,39,3,11,0,53,0
723,6,15,2,2,3,1,39,4,5,0,73,0
724,6,26,2,2,3,1,25,2,2,0,66,0
725,2,4,3,2,2,1,37,5,8,1,99,1
726,3,20,2,1,3,1,29,5,3,0,80,0
727,1,6,2,1,3,1,27,1,5,0,52,0
728,2,2,2,1,3,1,27,4,3,0,59,0
729,1,11,2,1,3,1,47,4,6,0,51,0
730,7,2,3,1,2,1,36,4,3,0,55,0
731,2,8,2,1,3,1,35,5,9,0,58,0
732,1,8,2,1,2,1,35,3,8,0,51,0
733,3,2,2,2,2,2,32,3,5,0,82,0
734,1,23,2,1,2,1,26,3,1,0,47,0
735,7,28,3,1,3,1,33,3,3,1,60,1
736,1,10,3,2,2,1,32,2,5,0,56,0
737,6,19,2,1,3,1,41,5,4,0,73,0
738,1,22,2,1,2,1,26,4,2,0,53,0
739,7,13,3,1,2,1,40,5,4,0,58,0
740,2,3,2,2,2,1,31,3,4,0,55,0
741,3,7,2,1,3,1,25,3,2,0,78,0
742,9,2,3,1,3,1,58,3,15,0,60,0
743,1,32,2,2,3,1,27,1,4,0,53,0
744,1,27,2,1,3,1,29,5,5,0,52,0
745,1,22,2,1,2,2,33,4,8,0,46,0
746,8,2,2,2,3,1,28,3,1,0,43,0
747,2,26,2,2,3,1,32,4,2,0,59,0
748,7,7,3,2,2,1,36,5,2,0,57,0
749,6,2,3,2,3,1,37,3,3,0,72,0
750,8,32,2,1,3,1,30,5,7,0,51,0
751,3,23,3,1,2,1,43,2,7,0,77,0
752,3,29,3,2,3,1,31,3,5,0,81,0
753,5,31,3,1,3,2,34,4,4,0,86,0
754,2,2,2,1,2,1,45,4,18,0,60,0
755,4,22,3,1,3,2,30,3,6,0,80,0
756,4,15,2,1,2,3,39,3,6,0,84,0
757,3,17,3,1,3,1,34,5,5,0,81,0
758,3,15,3,1,3,1,36,2,8,0,86,0
759,3,26,2,1,2,1,25,4,3,0,80,0
760,1,32,2,1,2,1,28,4,4,0,60,0
761,7,12,2,1,3,1,31,2,5,0,60,0
762,6,2,3,2,3,1,49,5,7,0,73,0
763,3,7,3,2,3,1,39,4,4,0,78,1
764,1,31,2,1,2,1,49,3,19,0,50,0
765,6,22,3,2,2,1,37,3,9,0,67,0
766,3,26,2,2,2,1,38,2,5,0,79,0
767,2,2,2,1,3,1,38,4,10,0,59,0
768,1,22,3,1,2,1,44,1,9,0,54,0
769,3,22,2,1,1,1,30,4,2,0,84,0
770,4,13,3,1,3,1,34,2,6,0,86,0
771,7,2,1,1,2,2,25,3,1,0,60,0
772,2,2,3,2,2,2,34,5,7,0,60,0
773,3,22,3,2,2,1,35,1,4,0,81,0
774,6,17,2,2,3,1,38,2,4,0,65,0
775,6,26,2,2,3,1,40,3,7,0,68,0
776,9,2,2,2,3,1,52,3,4,1,55,0
777,1,7,2,1,2,1,60,2,12,0,48,0
778,1,27,2,1,2,6,27,3,1,0,58,0
779,2,22,2,1,3,1,32,2,5,0,62,0
780,8,26,2,1,3,1,28,2,2,0,52,1
781,1,9,2,1,2,1,28,1,3,0,52,0
782,2,2,3,2,2,2,51,5,16,0,62,0
783,1,2,3,1,2,1,33,4,5,0,49,0
784,1,28,3,2,3,1,31,3,1,0,47,0
785,1,28,2,1,3,1,26,2,3,0,54,0
786,1,29,2,1,3,1,30,3,1,0,47,0
787,2,13,2,2,2,1,29,5,2,0,60,0
788,7,6,2,1,2,3,31,4,3,0,65,0
789,2,22,2,1,2,1,43,2,11,0,57,0
790,1,27,2,1,2,1,32,1,6,0,47,0
791,2,7,2,1,2,1,33,3,4,0,74,1
792,1,31,2,1,2,1,30,1,3,0,48,0
793,1,2,2,1,2,1,23,3,1,0,44,0
794,6,2,2,2,2,1,28,3,4,0,68,0
795,8,2,3,2,2,1,43,5,11,0,51,0
796,2,2,2,1,3,1,44,4,15,0,55,0
797,4,22,3,2,3,1,33,3,2,0,84,0
798,1,29,2,1,3,1,31,2,7,0,50,0
799,1,5,3,1,3,1,37,1,10,0,48,0
800,3,7,2,2,3,2,32,3,6,0,79,0
801,3,16,2,2,2,1,37,3,11,0,79,0
802,1,27,3,1,2,1,37,3,5,0,49,0
803,1,25,2,1,3,1,28,3,1,0,46,0
804,2,4,3,1,2,2,35,3,9,0,56,0
805,2,32,2,1,3,1,36,4,3,0,74,1
806,3,7,2,1,2,2,39,3,5,0,78,0
807,2,20,2,2,3,1,30,5,5,0,56,0
808,2,4,2,2,3,1,26,3,5,0,60,0
809,1,22,2,1,3,1,27,3,3,0,51,0
810,4,22,2,1,1,1,32,3,3,1,78,1
811,2,26,2,1,3,1,42,3,12,0,55,0
812,4,20,2,1,2,1,30,3,1,0,84,0
813,5,4,2,1,2,1,35,5,7,0,89,0
814,3,27,2,1,3,1,28,2,2,0,79,0
815,8,2,2,2,2,1,27,5,5,0,46,0
816,2,7,3,2,2,1,38,3,9,0,62,0
817,2,9,2,1,2,1,27,3,2,0,65,0
818,2,15,3,1,2,1,43,2,3,0,59,0
819,1,2,3,2,2,1,34,5,9,0,49,0
820,3,2,3,1,3,1,38,3,8,0,77,0
821,2,27,2,2,2,1,25,1,2,0,57,0
822,3,26,2,1,3,1,35,1,6,0,77,1
823,1,34,2,1,2,1,29,1,5,0,48,0
824,1,26,2,1,3,1,40,1,6,0,55,0
825,3,27,2,2,2,1,35,1,4,0,83,0
826,4,22,2,1,3,1,34,3,3,0,89,1
827,6,2,2,2,2,1,37,1,2,0,64,0
828,5,11,3,1,2,1,29,3,2,0,84,0
829,3,8,3,1,3,1,39,1,8,0,77,0
830,6,17,2,1,2,1,50,3,8,0,71,0
831,8,22,2,2,2,1,25,5,2,0,47,0
832,1,27,2,1,3,1,40,2,10,0,49,0
833,1,4,2,2,3,1,30,3,8,0,50,1
834,6,20,2,2,3,1,33,2,3,0,69,1
835,6,28,2,2,3,1,32,3,3,0,70,0
836,3,22,3,1,2,1,39,2,7,0,78,0
837,2,4,2,1,3,1,52,4,10,0,60,0
838,6,7,2,2,3,1,29,5,4,0,72,1
839,2,2,2,1,2,1,48,5,17,0,58,0
840,3,16,2,1,3,2,38,1,8,0,81,0
841,1,26,2,1,3,1,44,3,10,0,49,0
842,1,7,3,1,2,1,42,5,11,0,54,1
843,1,2,2,1,3,1,29,4,2,0,47,0
844,6,4,3,2,3,1,34,4,7,0,70,0
845,1,30,3,1,3,1,39,4,8,0,47,0
846,1,2,3,2,2,1,38,2,8,0,51,0
847,3,33,2,1,3,1,47,3,16,0,80,0
848,2,16,2,1,3,1,29,3,3,0,66,0
849,1,2,2,2,2,1,36,2,7,0,50,0
850,3,2,2,1,2,1,29,1,6,0,77,0
851,8,2,3,1,3,1,34,3,7,0,55,0
852,1,2,2,1,2,1,28,3,1,0,47,0
853,3,26,2,1,3,2,27,3,1,0,77,0
854,8,6,2,1,3,1,29,1,3,0,51,0
855,6,17,3,2,3,1,36,3,4,0,81,1
856,1,14,2,2,2,1,29,4,3,0,52,0
857,4,22,2,1,2,2,28,3,1,0,89,0
858,4,13,2,1,3,1,26,3,4,0,85,0
859,6,2,1,2,3,3,22,3,1,0,66,0
860,4,15,3,1,3,3,35,5,3,0,86,0
861,3,2,2,2,1,1,49,5,6,0,80,0
862,3,22,2,1,2,1,33,5,2,0,79,0
863,1,2,2,1,1,1,30,3,1,0,50,0
864,2,22,3,1,3,1,43,4,3,0,59,0
865,1,4,2,1,3,1,44,4,12,0,50,0
866,1,31,2,1,2,1,25,4,3,0,47,0
867,1,28,2,1,3,1,25,4,3,0,64,1
868,1,2,2,1,3,3,53,3,12,0,50,0
869,2,26,3,1,3,1,36,3,9,0,62,0
870,6,7,3,2,2,2,50,5,13,0,69,0
871,1,11,2,1,2,1,31,4,4,0,48,0
872,1,22,2,1,3,2,36,1,4,0,49,0
873,1,22,2,1,2,1,24,1,2,0,48,0
874,5,4,3,1,3,1,32,5,5,0,78,0
875,1,2,2,2,2,1,51,1,13,0,51,0
876,4,29,2,1,2,1,29,5,3,0,87,0
877,7,4,2,1,2,1,29,3,1,0,55,0
878,9,2,2,2,3,1,32,3,1,0,63,0
879,2,15,2,2,3,2,42,5,5,0,60,1
880,4,31,2,1,3,1,26,5,2,0,87,0
881,6,21,2,1,2,3,43,5,2,0,70,0
882,4,22,2,1,3,1,31,3,4,0,85,0
883,6,2,2,2,3,1,46,1,5,0,68,0
884,1,4,2,1,3,1,38,4,6,0,46,0
885,1,7,2,1,2,2,33,4,7,0,51,0
886,2,17,2,1,2,1,33,5,3,0,63,0
887,4,31,2,1,3,1,27,3,1,0,91,0
888,4,2,2,2,3,1,30,4,5,0,91,0
889,3,16,2,2,3,2,28,3,3,0,82,0
890,6,15,2,1,3,1,44,5,5,0,72,0
891,2,14,2,1,3,2,37,3,3,0,60,0
892,2,2,2,2,2,1,37,3,9,0,60,0
893,3,2,2,2,2,1,50,3,23,0,80,0
894,3,17,2,1,3,1,36,4,5,0,78,1
895,1,18,2,1,3,1,28,3,2,0,47,0
896,4,7,2,1,3,3,28,5,5,0,80,0
897,7,22,2,2,3,1,28,5,5,0,57,0
898,1,22,2,1,2,1,27,3,1,0,47,0
899,9,2,2,1,2,1,30,3,1,0,63,0
900,2,7,2,2,3,2,43,4,5,0,62,0
901,3,13,2,1,3,1,49,3,16,0,78,0
902,1,29,2,1,2,1,35,3,10,0,49,0
903,1,25,2,1,3,1,26,3,1,0,51,0
904,1,30,2,1,3,1,33,3,8,0,48,0
905,2,7,3,1,2,1,35,5,9,0,65,0
906,3,16,3,2,3,1,39,3,10,0,81,0
907,3,7,3,1,3,1,34,4,3,0,81,0
908,4,15,2,1,2,1,36,5,5,0,79,0
909,3,2,2,1,2,2,44,5,7,0,78,0
910,4,34,2,1,3,1,29,3,3,0,87,0
911,1,13,3,1,2,1,47,5,11,0,50,0
912,3,4,2,1,3,1,30,5,3,0,77,1
913,1,4,2,1,3,1,40,3,4,0,52,0
914,2,7,3,2,2,1,47,3,20,0,63,0
915,1,31,2,1,2,2,27,4,4,0,48,0
916,2,7,2,2,3,1,46,3,8,0,57,0
917,1,2,2,1,2,1,55,5,5,0,53,0
918,1,17,2,1,3,1,40,1,10,0,48,0
919,1,7,2,1,3,1,40,3,4,0,52,0
920,3,13,2,1,2,1,28,3,5,0,77,0
921,6,2,2,2,3,1,40,5,11,0,73,0
922,4,7,2,1,3,2,32,3,7,0,85,0
923,1,10,3,1,3,1,53,3,14,0,51,0
924,1,29,2,1,3,1,33,1,4,0,50,0
925,4,28,2,1,2,3,28,3,1,0,78,0
926,1,22,2,1,2,1,45,4,12,0,47,0
927,2,13,2,2,3,2,30,3,5,0,53,0
928,1,13,2,1,3,1,32,5,8,0,51,0
929,4,7,2,1,2,2,32,3,6,0,84,0
930,3,14,2,2,3,1,41,3,5,0,75,0
931,6,2,2,2,3,1,46,4,16,0,74,0
932,6,22,2,1,2,1,28,3,1,0,72,0
933,4,2,2,1,2,1,39,4,9,0,81,0
934,2,4,3,1,3,1,37,3,4,0,56,0
935,6,15,3,1,3,1,37,3,7,0,70,0
936,1,22,2,1,2,1,36,4,4,0,54,0
937,3,13,3,1,3,1,53,4,17,0,81,0
938,3,26,2,1,2,1,30,1,3,0,77,0
939,9,34,2,1,3,1,27,3,3,0,63,0
940,1,28,3,1,3,1,36,3,2,0,60,1
941,2,2,2,2,3,1,47,3,17,0,55,0
942,2,23,3,2,3,1,41,5,13,0,62,0
943,2,22,1,1,3,1,25,3,3,0,55,0
944,3,14,3,2,2,1,34,3,8,0,78,0
945,4,29,2,1,2,1,33,1,2,0,87,0
946,4,31,2,1,3,4,37,3,12,0,83,0
947,1,15,2,1,3,1,36,4,4,0,51,0
948,2,29,2,1,3,1,40,4,5,0,54,0
949,2,7,2,1,3,1,46,4,5,0,62,0
950,8,2,1,2,2,1,20,3,1,0,47,0
951,4,2,2,1,3,2,37,3,3,0,82,0
952,7,15,3,1,3,1,35,3,4,0,63,0
953,3,26,3,1,2,1,39,5,5,0,77,0
954,5,2,2,1,2,1,35,3,7,0,86,0
955,2,1,2,2,2,1,36,5,8,0,53,0
956,1,3,2,1,3,1,32,5,5,0,47,1
957,1,25,2,1,3,1,27,3,1,0,53,0
958,3,13,2,1,3,1,26,4,2,0,78,0
959,1,13,2,1,2,1,32,1,5,0,50,0
960,4,30,2,1,3,1,26,5,2,0,82,0
961,3,2,3,1,3,1,41,5,7,0,75,0
962,8,32,2,2,2,1,29,3,5,0,50,0
963,2,4,2,2,2,1,39,5,9,0,60,1
964,3,26,2,2,2,1,26,3,1,0,79,0
965,3,15,2,2,3,1,31,3,5,0,82,0
966,2,27,2,2,3,2,29,5,5,0,58,0
967,2,34,2,1,3,1,31,3,6,0,58,0
968,1,30,3,1,3,3,44,1,7,0,40,0
969,3,2,3,2,2,1,39,3,9,0,78,0
970,1,31,3,1,2,1,51,3,12,0,47,0
971,1,15,2,1,2,1,34,5,10,0,51,0
972,6,2,2,1,3,6,28,3,3,0,71,0
973,4,29,2,1,2,1,30,3,2,0,81,0
974,4,22,2,1,3,1,28,3,1,0,86,1
975,1,22,2,1,2,1,28,3,2,0,52,0
976,1,5,2,1,2,1,35,4,5,0,46,0
977,1,7,2,1,2,1,42,2,7,0,60,0
978,2,2,2,1,2,1,57,3,14,0,60,0
979,2,22,2,1,2,1,27,1,4,0,59,0
980,6,2,2,2,2,3,39,3,10,0,73,0
981,3,31,2,2,2,1,36,3,7,0,79,0
982,1,7,3,1,2,1,42,3,2,0,49,0
983,1,26,2,1,2,1,39,3,5,0,51,0
984,7,2,2,2,2,1,52,5,8,0,59,0
985,1,22,2,1,1,1,29,3,2,0,55,1
986,6,2,2,1,2,2,31,4,7,0,67,0
987,2,2,2,2,3,1,52,4,4,0,60,0
988,1,7,2,1,2,1,39,4,7,0,50,0
989,2,22,2,2,3,1,31,3,2,0,58,0
990,1,13,2,2,2,1,36,3,13,0,52,0
991,1,32,2,1,2,1,30,3,5,0,46,0
992,2,22,2,1,2,1,27,5,4,0,68,1
993,3,31,2,1,3,1,24,3,2,0,77,0
994,3,7,3,2,3,1,41,4,8,1,93,1
995,6,2,2,2,3,1,50,3,4,0,69,0
996,1,2,2,1,3,3,45,3,16,0,51,0
997,1,15,2,1,3,1,45,5,7,0,49,0
998,2,23,2,1,3,1,32,4,7,0,54,0
999,6,2,3,1,2,2,46,3,13,0,75,0
1000,1,13,2,1,1,1,30,5,2,0,51,0
1001,3,24,2,1,3,1,31,1,4,0,80,0
1002,2,2,2,2,1,3,31,5,7,0,60,0
1003,1,30,2,1,2,1,28,3,1,0,49,0
1004,1,11,3,1,3,1,40,4,10,0,51,0
1005,6,16,2,1,3,1,31,2,5,0,69,0
1006,8,31,2,1,3,1,32,3,4,0,54,0
1007,6,7,2,1,2,1,33,5,6,0,72,0
1008,1,25,3,2,2,1,35,1,7,0,50,0
1009,8,25,2,1,3,1,28,4,2,1,49,0
1010,1,7,2,1,2,2,32,4,5,0,47,0
1011,4,14,2,1,3,1,27,4,3,0,89,0
1012,3,27,2,1,3,1,29,1,6,0,82,0
1013,4,29,2,1,3,2,30,3,7,0,88,0
1014,4,22,2,1,2,3,26,3,5,0,85,0
1015,3,2,2,2,3,1,45,3,3,0,81,0
1016,4,7,2,1,2,2,29,5,2,0,86,1
1017,1,2,2,1,2,1,38,2,10,0,50,0
1018,4,31,2,1,3,2,28,2,2,0,83,0
1019,1,2,3,2,3,1,31,3,3,0,56,0
1020,6,13,3,2,2,1,34,4,4,0,68,0
1021,4,17,2,1,3,3,29,3,4,0,81,0
1022,1,17,2,1,2,1,42,3,15,0,60,0
1023,4,7,2,2,2,1,34,1,3,0,83,0
1024,2,29,2,1,2,1,28,5,2,0,59,0
1025,6,27,3,1,2,1,38,4,10,0,68,0
1026,3,19,2,1,2,1,27,3,1,0,77,0
1027,1,7,2,2,3,1,30,1,2,0,52,0
1028,4,22,2,1,2,1,34,3,3,0,83,0
1029,2,8,3,1,2,1,38,3,5,0,60,0
1030,4,29,2,1,2,1,25,3,1,0,88,0
1031,2,14,3,1,2,1,36,4,8,0,56,0
1032,3,4,2,2,2,1,31,3,3,0,79,0
1033,2,15,2,1,3,1,44,4,11,0,57,0
1034,2,7,2,1,3,1,34,4,4,0,60,0
1035,3,15,3,1,3,1,41,1,3,0,77,0
1036,6,2,3,2,2,1,56,3,19,0,74,0
1037,3,2,2,2,2,1,32,3,4,0,82,0
1038,2,6,2,2,3,1,39,3,10,0,59,0
1039,6,22,2,2,2,1,27,3,3,0,68,0
1040,8,2,2,1,2,1,39,4,4,0,44,0
1041,1,30,2,1,3,1,25,5,2,0,48,0
1042,2,22,2,1,2,1,36,1,9,0,60,0
1043,2,7,2,2,3,1,31,5,4,0,59,0
1044,1,4,3,1,2,1,34,3,6,0,48,0
1045,6,2,1,1,2,2,20,3,2,0,74,0
1046,2,15,2,1,2,1,57,5,6,0,57,0
1047,1,3,2,1,2,1,41,4,3,0,50,0
1048,1,2,3,1,3,1,59,4,16,0,50,0
1049,1,7,2,1,3,2,26,1,3,0,50,0
1050,1,28,2,1,3,2,44,2,16,0,55,0
1051,1,2,2,1,3,2,35,1,9,0,50,0
1052,6,11,2,2,3,1,30,4,2,0,74,0
1053,1,13,2,1,2,2,32,3,6,0,48,0
1054,5,4,3,1,3,2,38,4,4,0,80,0
1055,1,15,2,1,3,1,40,3,12,0,47,1
1056,1,22,3,2,3,1,30,3,5,0,54,0
1057,2,22,3,1,2,1,31,5,6,0,60,0
1058,3,2,2,1,2,1,50,3,11,0,78,0
1059,3,30,2,2,2,1,27,1,3,0,84,0
1060,2,26,2,2,3,1,36,4,9,0,56,0
1061,3,29,2,1,3,1,34,1,3,0,79,0
1062,2,2,2,2,3,1,33,4,6,0,60,0
1063,2,2,2,1,2,1,39,3,3,0,63,0
1064,3,2,2,2,3,2,25,3,4,0,79,0
1065,6,13,2,2,3,1,30,3,4,0,67,0
